delinquency_score,recent_delinquency,payment_ratio,avg_payment,current_utilisation,max_utilisation,LIMIT_BAL,actual_default,predicted_default,predicted_pd,risk_segment,cli_decision,limit_change_pct,recommended_limit,upper_guardrail,lower_guardrail,guardrail_limit,final_recommended_limit,reason_codes
2,0,0.07534105306579451,1704.6666666666667,0.2036,0.22507272727272729,110000.0,0,0,0.39289403,High Risk,Decrease,-0.2,88000.0,137500.0,88000.0,88000.0,88000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
0,0,0.923435655253837,2607.1666666666665,0.009602777777777778,0.014208333333333333,360000.0,0,0,0.25211355,Medium Risk,Maintain,0.0,360000.0,450000.0,288000.0,360000.0,360000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.16150092777128722,783.3333333333334,0.037615,0.04545,200000.0,0,0,0.24154532,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.6819189679500101,563.8333333333334,0.023675,0.023675,80000.0,1,0,0.42570448,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
6,0,0.11172827683074762,583.3333333333334,0.09834,0.1389,50000.0,0,1,0.7144567,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
2,0,0.1533108477423311,3833.3333333333335,0.20403333333333334,0.2811,120000.0,1,0,0.40896028,High Risk,Decrease,-0.2,96000.0,150000.0,96000.0,96000.0,96000.0,"['recent_delinquency', 'delinquency_score', 'current_utilisation']"
4,2,2.632484635645303,2498.6666666666665,0.07838333333333333,0.07838333333333333,60000.0,1,1,0.7859297,High Risk,Decrease,-0.2,48000.0,75000.0,48000.0,48000.0,48000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
2,0,0.03695056749845871,1218.6666666666667,0.26588666666666666,0.2780066666666667,150000.0,0,0,0.29508296,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['recent_delinquency', 'delinquency_score', 'current_utilisation']"
4,0,0.42275494672754943,740.6666666666666,0.0113,0.2147,20000.0,0,1,0.7662719,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'current_utilisation', 'LIMIT_BAL']"
0,0,0.17229984920192384,20909.333333333332,0.6744826086956521,0.6812478260869566,230000.0,0,0,0.13732643,Medium Risk,Maintain,0.0,230000.0,287500.0,184000.0,230000.0,230000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,1.0100840336134453,100.16666666666667,0.0,0.00375,160000.0,1,0,0.4474507,High Risk,Decrease,-0.2,128000.0,200000.0,128000.0,128000.0,128000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
2,0,0.3351063829787234,850.5,0.04456190476190476,0.04456190476190476,210000.0,0,1,0.5133163,High Risk,Decrease,-0.2,168000.0,262500.0,168000.0,168000.0,168000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.05708407413794129,1600.0,0.32618888888888886,0.33164444444444446,90000.0,0,0,0.23701453,Medium Risk,Maintain,0.0,90000.0,112500.0,72000.0,90000.0,90000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,2.326795324587958,18446.833333333332,0.0,0.04825,500000.0,0,0,0.2148065,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.38855981915472,4526.333333333333,0.08069444444444444,0.09756666666666666,180000.0,0,0,0.15555921,Medium Risk,Maintain,0.0,180000.0,225000.0,144000.0,180000.0,180000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
1,1,1.0,413.0,0.0,0.0025241379310344827,290000.0,0,0,0.45363712,High Risk,Decrease,-0.2,232000.0,362500.0,232000.0,232000.0,232000.0,"['delinquency_score', 'avg_payment', 'LIMIT_BAL']"
0,0,0.1396282076310709,1072.8333333333333,0.0583,0.09349,100000.0,0,0,0.30220443,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.27254199627020453,12592.666666666666,0.12024358974358974,0.13024358974358974,390000.0,0,0,0.0785036,Low Risk,Increase,0.2,468000.0,487500.0,312000.0,468000.0,468000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
0,0,0.04592916691302549,1294.6666666666667,0.9826666666666667,1.0131333333333334,30000.0,1,0,0.31555825,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.1431142261792006,503.6666666666667,0.5329,0.5329,20000.0,0,0,0.45776433,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'LIMIT_BAL', 'avg_payment']"
0,0,0.2339530489804843,45650.166666666664,1.0059,1.0304695652173914,230000.0,0,0,0.47189057,High Risk,Decrease,-0.2,184000.0,287500.0,184000.0,184000.0,184000.0,"['current_utilisation', 'delinquency_score', 'max_utilisation']"
0,0,0.4850710329882013,1343.0,0.048795,0.048795,200000.0,1,0,0.24713208,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
2,0,0.04880500314783198,4483.333333333333,0.6660307692307692,0.7407538461538462,130000.0,0,0,0.36837608,High Risk,Decrease,-0.2,104000.0,162500.0,104000.0,104000.0,104000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
1,1,1.030612244897959,336.6666666666667,0.0,0.007692307692307693,260000.0,0,0,0.4069916,High Risk,Decrease,-0.2,208000.0,325000.0,208000.0,208000.0,208000.0,"['LIMIT_BAL', 'delinquency_score', 'avg_payment']"
15,2,0.06040106305870983,1583.3333333333333,0.7382333333333333,0.9614,30000.0,1,1,0.99910045,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,1.2252346193952033,587.5,0.0040625,0.016725,80000.0,0,0,0.446653,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.036475555434099416,10678.0,0.8806222222222222,0.8806222222222222,360000.0,0,0,0.3049068,High Risk,Decrease,-0.2,288000.0,450000.0,288000.0,288000.0,288000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
10,2,0.05157016241508076,1528.3333333333333,0.8945333333333333,1.0337,30000.0,1,1,0.9942602,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.9487042479294684,2367.3333333333335,0.00468,0.014796,250000.0,0,0,0.3112356,High Risk,Decrease,-0.2,200000.0,312500.0,200000.0,200000.0,200000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.6899738146248566,21255.333333333332,0.21293,0.70962,100000.0,0,0,0.12205456,Medium Risk,Maintain,0.0,100000.0,125000.0,80000.0,100000.0,100000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.04195285585550626,1621.6666666666667,1.00102,1.00102,50000.0,0,0,0.40794346,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,1.0,170.16666666666666,0.0,0.005366666666666666,120000.0,0,0,0.42407504,High Risk,Decrease,-0.2,96000.0,150000.0,96000.0,96000.0,96000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.03765364374795017,3769.5,0.7987142857142857,0.7987142857142857,140000.0,0,0,0.25573963,Medium Risk,Maintain,0.0,140000.0,175000.0,112000.0,140000.0,140000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.10390800289443135,9980.0,0.95218,0.95218,150000.0,0,0,0.15366544,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.030368137749872834,666.6666666666666,0.4995538461538461,0.5136538461538461,130000.0,1,0,0.20276512,Medium Risk,Maintain,0.0,130000.0,162500.0,104000.0,130000.0,130000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
14,2,0.05042074915690592,1579.8333333333333,0.6831,0.839525,40000.0,1,1,0.9991691,High Risk,Decrease,-0.2,32000.0,50000.0,32000.0,32000.0,32000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
3,1,0.76905311778291,166.5,0.0,0.0027722222222222224,180000.0,0,1,0.5689266,High Risk,Decrease,-0.2,144000.0,225000.0,144000.0,144000.0,144000.0,"['avg_payment', 'max_utilisation', 'LIMIT_BAL']"
0,0,0.03820611459809678,3145.0,0.903209090909091,0.903209090909091,110000.0,0,0,0.27082813,Medium Risk,Maintain,0.0,110000.0,137500.0,88000.0,110000.0,110000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
2,0,0.06606219755900179,1333.3333333333333,0.24432857142857142,0.3334285714285714,70000.0,1,0,0.46858835,High Risk,Decrease,-0.2,56000.0,87500.0,56000.0,56000.0,56000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
0,0,0.05462649997786011,1233.6666666666667,0.62552,0.62552,50000.0,0,0,0.29248324,Medium Risk,Maintain,0.0,50000.0,62500.0,40000.0,50000.0,50000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.8172864868130872,4508.833333333333,0.054375,0.0659375,160000.0,0,0,0.19713049,Medium Risk,Maintain,0.0,160000.0,200000.0,128000.0,160000.0,160000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.2224896836313618,10783.333333333334,0.15421666666666667,0.9783166666666666,60000.0,0,0,0.2680294,Medium Risk,Maintain,0.0,60000.0,75000.0,48000.0,60000.0,60000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
7,1,0.036408198060597446,1025.0,0.9087333333333333,1.0085666666666666,30000.0,1,1,0.9526182,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
3,1,0.032677541876835615,8183.333333333333,0.9373037037037037,0.9559592592592593,270000.0,0,1,0.6347245,High Risk,Decrease,-0.2,216000.0,337500.0,216000.0,216000.0,216000.0,"['payment_ratio', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.07277201771375053,5529.666666666667,0.36236666666666667,0.46674444444444446,180000.0,0,0,0.14254048,Medium Risk,Maintain,0.0,180000.0,225000.0,144000.0,180000.0,180000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.26887022487130857,4135.0,0.96695,1.00935,20000.0,0,0,0.39118087,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.02383921564411572,739.1666666666666,0.90862,0.90862,50000.0,0,0,0.3336982,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.041123902139027155,1783.1666666666667,0.972,0.972,50000.0,1,0,0.3919503,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
4,1,0.36322864744908034,20841.333333333332,0.096338,0.129984,500000.0,0,0,0.17697217,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['avg_payment', 'LIMIT_BAL', 'current_utilisation']"
2,2,0.10115171965844463,1064.1666666666667,0.9513666666666667,0.9513666666666667,30000.0,1,1,0.7655119,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['recent_delinquency', 'delinquency_score', 'current_utilisation']"
0,0,0.9997788055499698,33146.0,0.00355,0.7778041666666666,240000.0,0,0,0.1617478,Medium Risk,Maintain,0.0,240000.0,300000.0,192000.0,240000.0,240000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.19312692875352208,3838.3333333333335,0.98056,0.9948,50000.0,0,0,0.4385298,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.03115900459651594,2145.5,0.86208,1.7334,100000.0,0,0,0.3718685,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['delinquency_score', 'max_utilisation', 'recent_delinquency']"
0,0,0.5982260183968463,5159.5,0.072625,0.3349875,80000.0,0,0,0.18028228,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
2,0,0.07027098247617374,1333.3333333333333,0.8686,1.02835,20000.0,0,0,0.48548725,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['recent_delinquency', 'LIMIT_BAL', 'delinquency_score']"
0,0,0.9144920889704197,13293.666666666666,0.06352380952380952,0.2041047619047619,210000.0,0,0,0.12277476,Medium Risk,Maintain,0.0,210000.0,262500.0,168000.0,210000.0,210000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
1,1,1.0,331.6666666666667,0.0,0.016583333333333332,120000.0,0,1,0.5628429,High Risk,Decrease,-0.2,96000.0,150000.0,96000.0,96000.0,96000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
2,0,0.5261248146357627,32286.0,0.302365,0.75893,200000.0,0,0,0.30030575,High Risk,Decrease,-0.2,160000.0,250000.0,160000.0,160000.0,160000.0,"['recent_delinquency', 'avg_payment', 'delinquency_score']"
0,0,0.0516239965209042,8566.666666666666,0.82537,0.940695,200000.0,0,0,0.18353744,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.0823578470794984,1382.5,0.67715,0.9583,20000.0,0,0,0.45490867,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.07390022101640174,1800.0,0.81418,0.81418,50000.0,0,0,0.3495201,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.033015133431081534,2300.5,0.9944181818181819,0.9944181818181819,110000.0,0,0,0.32826206,High Risk,Decrease,-0.2,88000.0,137500.0,88000.0,88000.0,88000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,2.5656791503633314,765.0,0.0017269230769230768,0.005153846153846154,260000.0,0,0,0.41907686,High Risk,Decrease,-0.2,208000.0,325000.0,208000.0,208000.0,208000.0,"['delinquency_score', 'payment_ratio', 'LIMIT_BAL']"
3,1,0.12560604918732887,833.3333333333334,0.022495454545454544,0.03799090909090909,220000.0,0,1,0.55365247,High Risk,Decrease,-0.2,176000.0,275000.0,176000.0,176000.0,176000.0,"['LIMIT_BAL', 'current_utilisation', 'delinquency_score']"
0,0,0.3975535303095803,15020.5,1.28996,1.28996,50000.0,0,0,0.3751179,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.05001736139817127,2520.8333333333335,0.88115,0.88115,80000.0,1,0,0.1988642,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
4,0,0.5866180649944397,1582.5,0.06114,0.1049,50000.0,1,1,0.6906068,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.7610119754514738,16554.166666666668,0.15146666666666667,0.18162380952380952,210000.0,1,0,0.07717444,Low Risk,Increase,0.2,252000.0,262500.0,168000.0,252000.0,252000.0,"['avg_payment', 'delinquency_score', 'current_utilisation']"
0,0,0.05293045199992158,1350.0,0.3100181818181818,0.3100181818181818,110000.0,0,0,0.19477803,Medium Risk,Maintain,0.0,110000.0,137500.0,88000.0,110000.0,110000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.04037470082261212,4014.8333333333335,0.7966615384615384,0.8138230769230769,130000.0,1,0,0.19687347,Medium Risk,Maintain,0.0,130000.0,162500.0,104000.0,130000.0,130000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.03423180459365534,1150.8333333333333,0.98166,1.00008,50000.0,0,0,0.368944,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.03384774941179999,1316.3333333333333,0.911,0.911,60000.0,0,0,0.31026927,High Risk,Decrease,-0.2,48000.0,75000.0,48000.0,48000.0,48000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.8390334081605704,1059.0,0.008269565217391304,0.009395652173913043,230000.0,0,0,0.4475426,High Risk,Decrease,-0.2,184000.0,287500.0,184000.0,184000.0,184000.0,"['delinquency_score', 'current_utilisation', 'avg_payment']"
0,0,0.980295566502463,464.3333333333333,0.027866666666666668,0.027866666666666668,30000.0,0,1,0.5201736,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['avg_payment', 'delinquency_score', 'LIMIT_BAL']"
2,0,2.8967864754691997,23332.166666666668,0.059691666666666664,0.11948055555555556,360000.0,0,0,0.12765634,Medium Risk,Maintain,0.0,360000.0,450000.0,288000.0,360000.0,360000.0,"['avg_payment', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.04729405153583308,869.6666666666666,0.89215,0.9538,20000.0,0,0,0.2950374,Medium Risk,Maintain,0.0,20000.0,25000.0,16000.0,20000.0,20000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,1.0156705539358601,464.5,0.0,0.011545,200000.0,0,0,0.44556198,High Risk,Decrease,-0.2,160000.0,250000.0,160000.0,160000.0,160000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.03374590139721738,5712.0,0.4451725,0.4723975,400000.0,0,0,0.15155397,Medium Risk,Maintain,0.0,400000.0,500000.0,320000.0,400000.0,400000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
1,1,1.0009482758620691,1935.1666666666667,0.0,0.019978260869565216,230000.0,0,0,0.35840905,High Risk,Decrease,-0.2,184000.0,287500.0,184000.0,184000.0,184000.0,"['delinquency_score', 'max_utilisation', 'LIMIT_BAL']"
0,0,0.03348122155390365,3988.3333333333335,0.9836285714285714,1.005742857142857,140000.0,0,0,0.39503658,High Risk,Decrease,-0.2,112000.0,175000.0,112000.0,112000.0,112000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
2,2,0.09437532133676092,764.8333333333334,0.510575,0.510575,80000.0,1,1,0.857018,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
0,0,0.04249424203020491,1666.6666666666667,0.40536363636363637,0.44964545454545457,110000.0,1,0,0.20507272,Medium Risk,Maintain,0.0,110000.0,137500.0,88000.0,110000.0,110000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
6,1,0.08623208253446543,314.8333333333333,0.08646,0.08646,50000.0,0,1,0.7378027,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'max_utilisation', 'avg_payment']"
0,0,0.04382143924932729,1587.8333333333333,0.2136625,0.2377125,160000.0,0,0,0.15545794,Medium Risk,Maintain,0.0,160000.0,200000.0,128000.0,160000.0,160000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.03597832016062579,1550.0,0.9843833333333334,0.9843833333333334,60000.0,0,0,0.39175767,High Risk,Decrease,-0.2,48000.0,75000.0,48000.0,48000.0,48000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.11144823133578391,19333.333333333332,0.47724,1.169616,250000.0,0,0,0.18275169,Medium Risk,Maintain,0.0,250000.0,312500.0,200000.0,250000.0,250000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
6,2,0.032453296821180165,2773.1666666666665,0.86654,0.88357,100000.0,1,1,0.9121459,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
0,0,0.04747376464314967,2878.6666666666665,0.27430952380952384,0.30434285714285714,210000.0,0,0,0.12834635,Medium Risk,Maintain,0.0,210000.0,262500.0,168000.0,210000.0,210000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.034505039316476,6977.833333333333,0.9774363636363637,0.9884590909090909,220000.0,0,0,0.3648634,High Risk,Decrease,-0.2,176000.0,275000.0,176000.0,176000.0,176000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.11301502561673914,1312.5,0.06740666666666667,0.09218666666666667,150000.0,0,0,0.23463498,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
1,1,0.36358570732047085,2610.0,0.0,0.48833333333333334,30000.0,0,0,0.37839013,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'payment_ratio', 'avg_payment']"
24,2,0.0,0.0,0.005423913043478261,0.005423913043478261,460000.0,1,1,0.99860066,High Risk,Decrease,-0.2,368000.0,575000.0,368000.0,368000.0,368000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
